year,version,outcome,probability_bin,sample_count,avg_predicted_prob,actual_rate
2022,V1_elo_only,home_win,"(0.2, 0.3]",4,0.2476553975148613,0.5
2022,V1_elo_only,home_win,"(0.3, 0.4]",7,0.33809320672508203,0.5714285714285714
2022,V1_elo_only,home_win,"(0.4, 0.5]",11,0.46265990768430676,0.5454545454545454
2022,V1_elo_only,home_win,"(0.5, 0.6]",11,0.554051350268431,0.8181818181818182
2022,V1_elo_only,home_win,"(0.6, 0.7]",11,0.6548982165849284,0.9090909090909091
2022,V1_elo_only,home_win,"(0.7, 0.8]",5,0.7436877486995697,1.0
2022,V1_elo_only,draw,"(0.1, 0.2]",5,0.16546923734437852,0.0
2022,V1_elo_only,draw,"(0.2, 0.3]",56,0.26238642377092664,0.23214285714285715
2022,V1_elo_only,draw,"(0.3, 0.4]",3,0.3063021094807002,0.6666666666666666
2022,V1_elo_only,away_win,"(-0.001, 0.1]",9,0.07840026479705658,0.0
2022,V1_elo_only,away_win,"(0.1, 0.2]",16,0.14881592480402667,0.0
2022,V1_elo_only,away_win,"(0.2, 0.3]",13,0.23726777214573797,0.0
2022,V1_elo_only,away_win,"(0.3, 0.4]",6,0.3607232787581884,0.0
2022,V1_elo_only,away_win,"(0.4, 0.5]",3,0.4207842022499328,0.3333333333333333
2022,V1_elo_only,away_win,"(0.5, 0.6]",7,0.5382715090583832,0.14285714285714285
2022,V1_elo_only,away_win,"(0.6, 0.7]",6,0.6246812814644686,0.0
2022,V1_elo_only,away_win,"(0.7, 0.8]",2,0.7098002303606099,0.5
2022,V1_elo_only,away_win,"(0.8, 0.9]",2,0.8200825728962049,0.0
2022,V2_elo_recent_form,home_win,"(-0.001, 0.1]",4,0.05756026384964529,0.75
2022,V2_elo_recent_form,home_win,"(0.1, 0.2]",9,0.14877034257509478,0.6666666666666666
2022,V2_elo_recent_form,home_win,"(0.2, 0.3]",5,0.22139420808534202,0.4
2022,V2_elo_recent_form,home_win,"(0.3, 0.4]",8,0.35402725163458393,0.625
2022,V2_elo_recent_form,home_win,"(0.4, 0.5]",12,0.461391367508131,0.5833333333333334
2022,V2_elo_recent_form,home_win,"(0.5, 0.6]",11,0.5459271016898302,0.8181818181818182
2022,V2_elo_recent_form,home_win,"(0.6, 0.7]",10,0.6467723850339919,0.9
2022,V2_elo_recent_form,home_win,"(0.7, 0.8]",5,0.7444718338720424,1.0
2022,V2_elo_recent_form,draw,"(0.1, 0.2]",5,0.16271141866069885,0.0
2022,V2_elo_recent_form,draw,"(0.2, 0.3]",52,0.2649179595051336,0.21153846153846154
2022,V2_elo_recent_form,draw,"(0.3, 0.4]",7,0.30236294604070596,0.5714285714285714
2022,V2_elo_recent_form,away_win,"(-0.001, 0.1]",8,0.07471816435297998,0.0
2022,V2_elo_recent_form,away_win,"(0.1, 0.2]",16,0.15220628675679942,0.0
2022,V2_elo_recent_form,away_win,"(0.2, 0.3]",14,0.2417438548196174,0.0
2022,V2_elo_recent_form,away_win,"(0.3, 0.4]",8,0.35284728948038135,0.125
2022,V2_elo_recent_form,away_win,"(0.4, 0.5]",3,0.467841019637856,0.3333333333333333
2022,V2_elo_recent_form,away_win,"(0.5, 0.6]",10,0.570935509853894,0.0
2022,V2_elo_recent_form,away_win,"(0.6, 0.7]",2,0.6573976366687234,0.0
2022,V2_elo_recent_form,away_win,"(0.7, 0.8]",1,0.7083642948093203,1.0
2022,V2_elo_recent_form,away_win,"(0.8, 0.9]",2,0.838775868915683,0.0
2022,V3_elo_recent_form_h2h,home_win,"(-0.001, 0.1]",4,0.061942412841286265,0.75
2022,V3_elo_recent_form_h2h,home_win,"(0.1, 0.2]",9,0.15340895969438328,0.6666666666666666
2022,V3_elo_recent_form_h2h,home_win,"(0.2, 0.3]",6,0.24125851864339454,0.5
2022,V3_elo_recent_form_h2h,home_win,"(0.3, 0.4]",5,0.3444449704777826,0.6
2022,V3_elo_recent_form_h2h,home_win,"(0.4, 0.5]",13,0.453449816431337,0.5384615384615384
2022,V3_elo_recent_form_h2h,home_win,"(0.5, 0.6]",9,0.5420803678977473,0.8888888888888888
2022,V3_elo_recent_form_h2h,home_win,"(0.6, 0.7]",13,0.6423473735059505,0.8461538461538461
2022,V3_elo_recent_form_h2h,home_win,"(0.7, 0.8]",5,0.749396415128221,1.0
2022,V3_elo_recent_form_h2h,draw,"(0.1, 0.2]",6,0.16081913636821488,0.0
2022,V3_elo_recent_form_h2h,draw,"(0.2, 0.3]",56,0.2585634637444552,0.23214285714285715
2022,V3_elo_recent_form_h2h,draw,"(0.3, 0.4]",2,0.3066177088477167,1.0
2022,V3_elo_recent_form_h2h,away_win,"(-0.001, 0.1]",7,0.07265775256251492,0.0
2022,V3_elo_recent_form_h2h,away_win,"(0.1, 0.2]",16,0.14558791126158643,0.0
2022,V3_elo_recent_form_h2h,away_win,"(0.2, 0.3]",15,0.24344831994755137,0.0
2022,V3_elo_recent_form_h2h,away_win,"(0.3, 0.4]",7,0.3554718254149866,0.14285714285714285
2022,V3_elo_recent_form_h2h,away_win,"(0.4, 0.5]",4,0.4468884300892378,0.25
2022,V3_elo_recent_form_h2h,away_win,"(0.5, 0.6]",7,0.5653209023989382,0.0
2022,V3_elo_recent_form_h2h,away_win,"(0.6, 0.7]",5,0.6324419739623783,0.0
2022,V3_elo_recent_form_h2h,away_win,"(0.7, 0.8]",1,0.7069340012058735,1.0
2022,V3_elo_recent_form_h2h,away_win,"(0.8, 0.9]",2,0.8405091761139475,0.0
2022,V4_elo_recent_form_goal_stats,home_win,"(-0.001, 0.1]",4,0.06010654089500044,0.75
2022,V4_elo_recent_form_goal_stats,home_win,"(0.1, 0.2]",10,0.1503406964088417,0.6
2022,V4_elo_recent_form_goal_stats,home_win,"(0.2, 0.3]",6,0.2424104321735678,0.5
2022,V4_elo_recent_form_goal_stats,home_win,"(0.3, 0.4]",5,0.36259719862033346,0.8
2022,V4_elo_recent_form_goal_stats,home_win,"(0.4, 0.5]",14,0.45904642582173105,0.5714285714285714
2022,V4_elo_recent_form_goal_stats,home_win,"(0.5, 0.6]",10,0.5527022390344454,0.8
2022,V4_elo_recent_form_goal_stats,home_win,"(0.6, 0.7]",7,0.6383911518671114,0.8571428571428571
2022,V4_elo_recent_form_goal_stats,home_win,"(0.7, 0.8]",7,0.7420607278861813,1.0
2022,V4_elo_recent_form_goal_stats,home_win,"(0.8, 0.9]",1,0.8128910811416654,1.0
2022,V4_elo_recent_form_goal_stats,draw,"(0.1, 0.2]",9,0.1707850131136219,0.0
2022,V4_elo_recent_form_goal_stats,draw,"(0.2, 0.3]",43,0.26176734306407895,0.27906976744186046
2022,V4_elo_recent_form_goal_stats,draw,"(0.3, 0.4]",12,0.30867531541331333,0.25
2022,V4_elo_recent_form_goal_stats,away_win,"(-0.001, 0.1]",9,0.06704243977507329,0.0
2022,V4_elo_recent_form_goal_stats,away_win,"(0.1, 0.2]",15,0.15330595801871458,0.0
2022,V4_elo_recent_form_goal_stats,away_win,"(0.2, 0.3]",14,0.2414107358882906,0.0
2022,V4_elo_recent_form_goal_stats,away_win,"(0.3, 0.4]",7,0.3414396890019176,0.14285714285714285
2022,V4_elo_recent_form_goal_stats,away_win,"(0.4, 0.5]",4,0.4766753937885261,0.25
2022,V4_elo_recent_form_goal_stats,away_win,"(0.5, 0.6]",5,0.547906780050764,0.0
2022,V4_elo_recent_form_goal_stats,away_win,"(0.6, 0.7]",7,0.6229397250242421,0.0
2022,V4_elo_recent_form_goal_stats,away_win,"(0.7, 0.8]",1,0.7021364657395401,1.0
2022,V4_elo_recent_form_goal_stats,away_win,"(0.8, 0.9]",2,0.8400387850821633,0.0
2022,V5_elo_true_home_close_match,home_win,"(-0.001, 0.1]",3,0.050091138486688856,1.0
2022,V5_elo_true_home_close_match,home_win,"(0.1, 0.2]",11,0.15091463133214364,0.6363636363636364
2022,V5_elo_true_home_close_match,home_win,"(0.2, 0.3]",5,0.2525068379607203,0.4
2022,V5_elo_true_home_close_match,home_win,"(0.3, 0.4]",6,0.3331734918235249,0.6666666666666666
2022,V5_elo_true_home_close_match,home_win,"(0.4, 0.5]",13,0.45489047583439296,0.5384615384615384
2022,V5_elo_true_home_close_match,home_win,"(0.5, 0.6]",10,0.5559854890481158,0.8
2022,V5_elo_true_home_close_match,home_win,"(0.6, 0.7]",10,0.6595721825747883,0.9
2022,V5_elo_true_home_close_match,home_win,"(0.7, 0.8]",5,0.7398446508622839,1.0
2022,V5_elo_true_home_close_match,home_win,"(0.8, 0.9]",1,0.8220191643661772,1.0
2022,V5_elo_true_home_close_match,draw,"(0.1, 0.2]",8,0.15976025341071937,0.0
2022,V5_elo_true_home_close_match,draw,"(0.2, 0.3]",35,0.2530763047593153,0.2
2022,V5_elo_true_home_close_match,draw,"(0.3, 0.4]",21,0.31160061501396663,0.38095238095238093
2022,V5_elo_true_home_close_match,away_win,"(-0.001, 0.1]",9,0.07927909681672553,0.0
2022,V5_elo_true_home_close_match,away_win,"(0.1, 0.2]",16,0.1479010932056551,0.0
2022,V5_elo_true_home_close_match,away_win,"(0.2, 0.3]",14,0.23408316432833312,0.07142857142857142
2022,V5_elo_true_home_close_match,away_win,"(0.3, 0.4]",6,0.34917117502269446,0.0
2022,V5_elo_true_home_close_match,away_win,"(0.4, 0.5]",5,0.44566979973854226,0.2
2022,V5_elo_true_home_close_match,away_win,"(0.5, 0.6]",5,0.5558925544234089,0.2
2022,V5_elo_true_home_close_match,away_win,"(0.6, 0.7]",6,0.629200382626869,0.0
2022,V5_elo_true_home_close_match,away_win,"(0.7, 0.8]",1,0.7312733044558303,0.0
2022,V5_elo_true_home_close_match,away_win,"(0.8, 0.9]",2,0.8459607424160618,0.0
